Dia;TMedia;TMax;TMin;RHMedia;RHMax;RHMmin;Chuva;VMed;VMax;VDir;RadS;Eto
08-04-2016;26.1;33.5;20.9;58.2;79.6;31.3;0.0;1.9;4.4;S;21.34;4.20
09-04-2016;26.2;33.9;19.9;59.2;82.4;32.7;0.0;1.9;6.1;SE;21.20;4.17
10-04-2016;26.8;33.7;21.5;53.1;76.3;29.4;0.0;1.6;6.4;SE;21.94;4.42
11-04-2016;25.9;32.9;20.8;65.1;88.7;36.2;0.0;2.2;7.4;SE;22.27;4.31
12-04-2016;25.4;33.4;21.3;70.5;92.0;37.1;0.0;2.1;6.1;SE;20.75;3.98
13-04-2016;24.7;31.7;20.6;68.3;96.0;39.5;0.0;2.5;7.0;L;22.37;4.17
14-04-2016;25.8;32.6;21.0;60.7;76.5;38.9;0.0;1.3;6.7;L;20.73;4.16
15-04-2016;25.8;32.2;21.1;59.1;72.9;39.6;0.0;1.4;6.4;L;21.10;4.22
16-04-2016;25.3;31.9;20.3;57.8;76.5;35.8;0.0;1.5;6.8;L;21.13;4.17
17-04-2016;24.7;30.8;19.6;58.3;73.7;34.7;0.0;1.6;7.0;L;21.90;4.25
18-04-2016;24.9;31.7;19.8;62.7;81.2;42.0;0.0;2.0;7.1;L;20.72;3.97
19-04-2016;24.5;30.5;19.0;63.1;81.2;43.0;0.0;1.9;8.3;L;20.58;3.94
20-04-2016;24.6;31.8;19.6;62.7;83.3;38.3;0.0;1.6;5.5;L;20.79;4.04
21-04-2016;24.9;31.4;19.3;57.7;79.0;36.6;0.0;1.4;5.6;L;19.35;3.81
22-04-2016;25.8;32.6;21.7;52.0;64.9;33.0;0.0;1.3;5.3;SE;18.96;3.81
23-04-2016;24.8;31.3;19.9;59.9;74.2;41.6;0.0;2.0;7.3;L;19.04;3.65
24-04-2016;25.0;31.1;19.9;55.3;71.3;37.9;0.0;1.3;6.2;L;20.01;3.96
25-04-2016;24.8;31.0;19.7;57.2;70.8;39.5;0.0;1.9;7.6;NE;19.86;3.82
26-04-2016;19.9;23.2;18.0;85.9;98.6;64.8;4.2;2.0;9.2;NO;4.82;0.81
27-04-2016;14.1;18.5;10.8;96.8;100.0;86.0;2.2;2.6;9.7;NO;5.12;0.70
28-04-2016;14.9;23.6;8.3;74.1;100.0;37.5;0.2;1.5;5.6;S;19.46;3.10
29-04-2016;14.4;18.7;11.3;89.1;98.1;60.6;0.6;2.0;6.5;S;6.90;1.03
30-04-2016;15.6;23.1;9.7;54.0;100.0;42.0;0.0;2.0;6.9;S;19.75;2.46
01-05-2016;15.2;23.3;11.7;48.2;65.7;23.2;0.0;2.2;5.4;S;18.95;2.47
02-05-2016;16.8;26.0;12.9;45.3;69.7;20.0;0.0;2.0;4.4;SE;19.25;2.46
03-05-2016;22.1;28.1;16.9;48.3;68.7;33.9;0.0;2.0;6.4;S;19.75;2.66
04-05-2016;21.2;27.7;16.2;53.2;72.4;35.5;0.0;1.8;5.2;S;19.24;3.48
05-05-2016;20.4;27.9;14.8;64.5;85.9;37.9;0.0;1.5;4.9;S;17.63;3.19
06-05-2016;21.3;28.5;15.1;62.6;82.0;40.1;0.0;2.2;6.7;SE;18.55;3.28
07-05-2016;21.8;28.7;18.3;61.7;72.6;39.7;0.0;2.1;4.7;S;11.13;2.01
08-05-2016;21.9;29.5;18.1;67.3;83.4;42.8;0.0;2.7;6.8;SE;14.06;2.46
09-05-2016;21.8;29.5;17.7;71.9;87.4;44.3;0.0;2.6;6.8;SE;14.87;2.61
10-05-2016;17.9;20.5;16.1;89.5;98.6;71.7;9.4;1.7;8.3;O;2.97;0.47
11-05-2016;19.4;25.8;14.9;79.9;92.6;56.7;0.0;1.1;4.4;S;12.37;2.22
12-05-2016;19.4;25.2;16.3;84.2;98.9;60.4;0.2;2.4;7.6;S;13.49;2.25
13-05-2016;18.3;23.9;14.5;80.9;95.2;60.1;0.0;3.3;8.3;S;11.07;1.71
14-05-2016;18.9;27.0;14.2;78.3;95.2;48.5;0.0;2.8;8.3;SE;17.33;2.81
15-05-2016;20.5;27.7;15.3;76.1;92.7;52.2;0.0;2.4;8.9;NE;17.51;3.01
16-05-2016;20.1;26.5;16.9;90.1;100.0;68.8;32.2;2.4;9.4;N;12.73;2.15
17-05-2016;18.6;22.1;16.3;93.2;100.0;78.5;13.4;1.7;6.1;O;8.55;1.43
18-05-2016;18.4;22.0;16.0;92.3;97.9;77.6;3.4;0.7;3.4;O;6.24;1.10
19-05-2016;18.7;25.2;15.0;92.4;100.0;68.9;0.0;2.2;6.5;SE;11.54;1.89
20-05-2016;21.0;27.6;16.9;85.0;97.5;62.5;16.8;2.7;16.4;L;16.66;2.84
21-05-2016;18.4;22.1;16.4;97.4;100.0;85.9;34.3;1.6;9.2;NE;4.92;0.81
22-05-2016;21.2;27.5;16.5;85.4;100.0;58.3;0.2;1.8;8.3;N;16.34;2.92
23-05-2016;15.1;20.9;10.7;84.6;100.0;57.0;1.3;1.6;6.7;SO;13.81;2.18
24-05-2016;14.1;21.4;8.4;76.9;95.6;51.3;0.0;4.3;9.5;SE;18.75;2.45
25-05-2016;17.2;24.6;11.6;76.6;91.2;52.1;0.0;2.6;7.7;SE;17.74;2.78
26-05-2016;19.2;26.3;13.4;75.7;97.0;47.3;0.0;1.1;4.4;L;15.89;2.86
27-05-2016;19.8;25.8;15.8;74.2;90.3;53.4;0.0;1.5;6.1;S;11.68;2.07
28-05-2016;19.6;26.5;14.8;77.9;95.8;49.2;0.0;2.4;7.1;SE;16.90;2.84
29-05-2016;15.8;18.0;13.6;93.1;100.0;82.4;1.0;1.8;6.2;N;4.44;0.68
30-05-2016;15.1;17.2;12.6;96.3;100.0;84.1;29.2;1.6;11.0;SE;3.28;0.48
31-05-2016;17.7;22.4;15.2;96.0;100.0;79.1;8.4;1.5;5.3;NE;10.23;1.71
01-06-2016;19.6;26.0;14.9;87.3;100.0;62.9;17.6;1.1;17.8;NE;14.90;2.69
02-06-2016;18.1;23.9;15.5;94.9;100.0;74.0;30.4;1.7;9.2;N;10.15;1.70
03-06-2016;17.1;18.7;15.3;100.0;100.0;100.0;18.4;2.1;6.5;N;3.10;0.46
04-06-2016;19.4;22.6;17.8;98.4;100.0;88.3;2.0;1.7;7.0;NO;4.84;0.80
05-06-2016;20.3;23.9;19.0;97.5;100.0;87.0;9.0;1.4;7.6;NO;3.65;0.62
06-06-2016;20.6;24.8;17.8;95.4;100.0;83.0;15.0;2.0;8.6;NO;9.30;1.60
07-06-2016;16.7;19.9;14.0;98.8;100.0;91.1;6.0;1.2;7.1;O;4.10;0.66
08-06-2016;14.1;20.2;10.5;86.8;100.0;58.4;0.2;1.1;5.0;S;15.30;2.46
09-06-2016;13.1;21.6;9.2;76.3;95.7;41.7;0.0;1.2;4.7;S;15.63;2.43
10-06-2016;14.2;20.6;9.0;63.2;85.8;25.6;0.0;1.4;5.9;S;13.22;2.08
11-06-2016;13.1;20.3;7.9;58.4;77.6;25.7;0.0;1.2;5.0;S;17.29;2.70
12-06-2016;11.2;18.7;6.9;62.3;85.0;30.8;0.0;2.4;5.5;S;17.58;2.39
13-06-2016;12.8;20.7;6.0;51.4;77.7;32.7;0.2;3.5;7.4;SE;17.98;2.41
14-06-2016;15.7;23.9;9.0;64.2;81.3;48.2;0.0;2.9;9.7;L;16.86;2.53
15-06-2016;18.3;25.7;13.3;72.3;87.5;48.1;0.0;1.9;5.9;L;15.77;2.65
16-06-2016;19.6;26.8;15.1;64.9;84.0;35.8;0.0;0.9;4.4;L;16.61;3.05
17-06-2016;20.0;25.4;14.5;59.3;76.6;39.0;0.0;0.7;5.2;N;16.71;3.13
18-06-2016;20.1;26.3;15.8;58.8;77.4;34.2;0.0;1.1;5.2;SO;16.63;3.05
19-06-2016;19.3;25.8;15.1;64.2;78.1;37.3;0.0;1.5;5.2;SE;16.52;2.92
20-06-2016;18.0;25.8;12.8;72.5;93.7;43.3;0.0;2.7;7.7;SE;16.31;2.60
21-06-2016;15.5;23.0;11.0;84.8;98.2;60.7;0.0;3.6;7.7;S;15.16;2.13
22-06-2016;17.5;24.9;13.2;80.1;95.1;56.0;0.0;2.9;7.9;L;14.49;2.25
23-06-2016;18.7;24.8;14.0;78.9;94.0;57.6;0.0;1.0;5.5;NE;14.81;2.64
24-06-2016;18.6;25.9;13.8;77.7;93.1;51.2;0.0;2.7;5.3;SE;15.47;2.51
25-06-2016;18.1;24.5;13.2;77.7;94.0;54.5;0.0;2.7;8.3;L;16.39;2.62
26-06-2016;17.1;23.6;12.6;69.1;85.9;44.6;0.0;2.8;8.8;L;16.54;2.57
27-06-2016;16.9;24.1;13.0;68.2;82.3;43.4;0.0;2.4;8.0;L;16.18;2.56
28-06-2016;17.4;23.3;12.3;64.3;82.7;41.6;0.0;1.6;6.2;L;16.77;2.83
29-06-2016;18.7;25.3;14.2;69.7;86.5;41.8;0.0;2.0;6.1;L;15.63;2.64
30-06-2016;19.2;25.1;14.6;64.6;80.2;41.9;0.0;2.0;6.5;L;13.66;2.34
01-07-2016;19.5;25.8;15.8;71.2;90.7;43.4;0.0;2.3;6.4;L;15.96;2.71
02-07-2016;20.0;25.7;15.4;63.8;87.9;38.6;0.0;1.9;7.4;L;17.07;3.00
03-07-2016;19.8;26.8;15.2;68.5;85.9;46.4;0.0;2.0;6.4;L;15.36;2.66
04-07-2016;19.7;25.9;14.8;64.0;86.5;38.3;0.0;2.4;7.7;L;17.03;2.90
05-07-2016;19.6;26.0;15.1;68.3;80.6;50.0;0.0;2.0;6.7;L;14.62;2.52
06-07-2016;19.6;25.7;15.1;73.0;88.7;52.1;0.0;2.6;9.5;N;13.24;2.22
07-07-2016;17.4;24.2;12.1;56.8;92.3;19.0;0.0;1.5;6.1;O;17.28;2.93
08-07-2016;16.6;25.0;10.3;47.1;69.5;23.5;0.0;2.3;5.6;SE;17.58;2.81
09-07-2016;19.5;26.8;12.8;43.5;54.3;26.7;0.0;2.5;9.1;L;17.28;2.92
10-07-2016;22.6;28.3;17.7;48.3;57.6;35.8;0.0;1.1;6.1;N;16.53;3.17
11-07-2016;22.7;29.3;16.9;53.1;72.9;35.3;0.0;1.3;8.3;N;16.85;3.21
12-07-2016;23.0;28.5;17.8;51.1;65.9;36.6;0.0;1.3;8.0;NO;16.77;3.22
13-07-2016;23.7;29.0;19.1;48.2;60.6;30.0;0.0;1.0;8.2;NE;16.40;3.22
14-07-2016;22.4;28.5;17.2;47.2;64.6;29.4;0.0;1.1;7.0;;16.85;3.23
15-07-2016;23.2;28.7;18.3;44.8;54.0;34.4;0.0;0.9;8.2;N;16.16;3.17
16-07-2016;19.2;27.2;13.8;71.3;97.9;42.8;2.2;2.6;11.5;NO;10.98;1.82
17-07-2016;12.9;19.9;7.2;72.1;100.0;28.6;0.2;1.3;5.8;SO;18.17;2.78
18-07-2016;13.9;23.0;7.8;57.2;72.8;32.6;0.0;2.0;6.7;S;18.12;2.74
19-07-2016;14.9;23.9;6.3;61.4;98.5;28.9;0.0;2.2;5.8;S;15.53;2.38
20-07-2016;16.8;24.0;11.1;53.0;82.5;25.7;0.0;2.0;5.8;S;17.45;2.85
21-07-2016;16.9;23.9;12.4;65.3;87.4;43.5;0.2;1.8;6.7;S;13.59;2.24
22-07-2016;15.6;24.2;10.0;71.3;93.3;41.5;0.0;2.6;6.5;S;18.16;2.74
23-07-2016;18.7;26.9;12.4;68.6;90.2;39.4;0.0;2.3;7.1;L;17.87;2.99
24-07-2016;20.8;28.4;14.8;65.4;90.7;36.8;0.0;1.3;7.9;NE;17.23;3.18
25-07-2016;21.0;27.5;16.8;55.6;70.9;34.0;0.0;1.6;6.7;L;18.22;3.32
26-07-2016;21.0;27.5;15.4;52.5;67.3;35.1;0.0;1.7;8.8;NE;16.50;2.99
27-07-2016;22.0;28.4;17.0;52.6;77.0;31.7;0.0;1.5;7.7;O;17.19;3.21
28-07-2016;18.8;26.4;12.9;58.5;85.0;36.7;0.0;3.1;7.3;S;17.80;2.87
29-07-2016;18.7;27.2;12.6;66.8;88.5;32.8;0.0;2.8;7.0;SE;16.68;2.71
30-07-2016;19.1;26.8;12.8;67.9;90.9;39.8;0.0;2.4;8.5;SE;16.86;2.81
31-07-2016;19.0;25.5;14.4;63.4;79.0;38.7;0.0;2.1;8.2;L;18.09;3.07
01-08-2016;20.1;26.4;14.7;58.1;76.1;38.8;0.0;1.0;6.8;N;15.51;2.86
02-08-2016;21.3;27.3;14.0;55.6;92.2;36.6;0.0;2.0;8.8;SE;18.40;3.30
03-08-2016;19.1;27.0;12.5;65.7;95.5;31.8;0.0;2.8;7.3;SE;18.36;3.01
04-08-2016;19.9;27.5;14.5;64.8;90.7;35.0;0.0;2.5;8.3;L;17.89;3.04
05-08-2016;21.3;28.4;16.1;57.8;77.8;35.4;0.0;1.9;9.8;L;17.15;3.09
06-08-2016;22.3;29.0;16.9;49.0;66.5;32.7;0.0;1.1;7.4;N;18.73;3.59
07-08-2016;23.2;30.4;15.2;47.2;71.4;30.4;0.0;1.5;8.0;NO;17.74;3.39
08-08-2016;22.7;30.3;16.1;55.6;87.9;30.0;0.0;2.0;7.7;L;17.88;3.31
09-08-2016;21.1;27.6;15.2;67.1;89.9;45.0;0.0;1.9;7.0;S;16.43;2.94
10-08-2016;15.8;19.2;9.4;84.1;96.2;65.2;0.0;2.2;7.0;S;5.43;0.82
11-08-2016;13.2;20.9;8.0;71.6;97.2;41.6;0.0;3.9;10.0;S;21.13;2.76
12-08-2016;15.0;24.5;7.6;63.9;93.5;27.2;0.0;3.3;8.5;SE;21.27;3.07
13-08-2016;19.4;28.4;12.2;44.2;77.7;21.1;0.0;1.9;7.0;SE;20.43;3.56
14-08-2016;23.8;31.1;17.2;36.8;53.9;22.5;0.0;1.1;7.0;N;18.83;3.70
15-08-2016;22.0;29.5;15.6;53.9;93.9;33.3;3.4;2.4;10.6;N;12.75;2.29
16-08-2016;18.1;24.2;14.6;82.8;98.9;58.2;1.6;1.7;9.5;NO;13.81;2.33
17-08-2016;21.8;29.1;14.2;67.5;93.9;40.3;0.0;1.4;7.3;N;20.14;3.75
18-08-2016;23.4;32.7;15.1;61.7;93.0;31.2;0.0;2.3;9.5;S;18.45;3.40
19-08-2016;22.7;31.9;14.7;62.5;93.5;29.9;0.0;3.5;10.9;L;19.50;3.37
20-08-2016;19.6;23.7;17.7;89.5;98.8;57.9;9.4;2.5;9.5;NE;6.39;1.04
21-08-2016;15.3;19.2;8.6;93.7;100.0;70.3;25.0;4.0;12.5;O;5.70;0.76
22-08-2016;11.7;18.5;8.0;80.1;94.9;52.2;0.0;4.4;10.1;S;16.82;2.01
23-08-2016;16.3;25.9;8.8;70.5;96.0;40.6;0.0;3.5;8.3;SE;22.21;3.25
24-08-2016;19.3;27.2;12.9;69.0;90.0;47.4;0.0;3.2;8.8;L;21.89;3.53
25-08-2016;21.0;29.5;15.2;59.8;81.6;26.5;0.0;2.6;7.4;;21.93;3.79
26-08-2016;21.6;29.0;15.8;49.2;71.5;25.6;0.0;2.1;6.5;L;22.28;4.01
27-08-2016;22.1;30.1;15.7;42.9;61.1;23.2;0.0;2.0;6.7;L;22.31;4.08
28-08-2016;23.6;30.9;17.0;45.8;61.7;27.7;0.0;1.8;7.9;NE;21.88;4.16
29-08-2016;24.6;31.2;19.2;47.7;61.7;27.1;0.0;1.5;7.1;NE;20.95;4.10
30-08-2016;21.7;28.9;16.3;69.4;89.8;44.3;0.0;2.0;9.1;O;15.53;2.80
31-08-2016;15.6;17.0;13.9;95.4;100.0;79.5;16.8;1.4;7.1;N;3.39;0.52
01-09-2016;18.4;26.5;13.7;78.3;100.0;45.4;0.2;2.1;6.7;SE;21.83;3.64
02-09-2016;21.4;30.2;14.0;72.8;95.3;41.6;3.6;2.9;9.7;L;21.28;3.64
03-09-2016;21.5;27.3;18.0;75.3;95.1;46.5;0.0;2.8;8.0;L;16.25;2.80
04-09-2016;19.1;22.9;17.1;84.3;96.1;62.9;0.2;1.5;7.1;S;7.40;1.28
05-09-2016;22.2;28.4;16.2;66.6;95.9;38.9;0.0;1.8;9.2;L;20.93;3.85
06-09-2016;17.4;21.1;15.6;93.9;99.9;77.6;10.2;1.8;9.2;NO;6.25;1.01
07-09-2016;16.4;20.3;14.2;89.7;100.0;71.2;0.2;1.6;7.0;O;11.84;1.93
08-09-2016;18.2;25.6;11.8;63.8;93.1;25.2;0.2;1.3;7.4;SO;24.39;4.28
09-09-2016;20.0;27.6;13.6;59.6;90.3;30.0;0.0;2.5;7.6;S;23.39;3.99
10-09-2016;21.7;30.5;14.5;68.6;94.8;35.5;0.0;2.8;8.3;SE;21.94;3.82
11-09-2016;24.1;31.1;18.1;56.5;79.5;33.8;0.0;2.2;7.9;L;22.25;4.17
12-09-2016;24.9;31.4;19.7;46.8;62.7;30.7;0.0;2.1;8.6;L;21.35;4.08
13-09-2016;25.3;32.4;19.6;41.6;58.1;24.6;0.0;2.2;10.1;N;17.51;3.38
14-09-2016;23.4;29.2;18.9;49.2;69.3;33.6;0.0;2.0;8.5;O;15.66;2.93
15-09-2016;21.3;28.7;14.4;41.0;66.5;18.6;0.0;1.6;5.2;SO;20.78;3.82
16-09-2016;20.7;30.2;13.7;59.3;81.3;28.6;0.0;3.7;7.7;S;21.48;3.51
17-09-2016;24.2;32.4;17.5;58.2;74.5;35.7;0.0;2.4;6.5;SE;21.28;3.97
18-09-2016;25.6;33.3;18.8;57.8;82.0;32.0;0.0;2.8;13.1;L;21.16;3.97
19-09-2016;22.5;32.9;16.9;66.3;96.3;34.2;17.2;2.1;14.3;SE;17.76;3.24
20-09-2016;18.5;25.1;11.2;79.2;95.6;57.1;0.0;2.6;8.9;S;19.93;3.24
21-09-2016;15.6;23.5;9.4;68.5;90.2;43.4;0.0;5.8;13.1;SE;26.75;3.38
22-09-2016;18.7;28.5;11.3;58.4;87.3;25.9;0.0;3.6;9.2;SE;26.66;4.17
23-09-2016;22.2;31.9;14.4;60.0;87.3;36.4;0.0;2.8;7.9;SE;23.94;4.21
24-09-2016;21.3;29.5;15.3;66.0;92.4;35.5;0.0;2.9;8.2;S;22.38;3.83
25-09-2016;17.9;24.8;13.0;76.9;94.7;47.7;0.0;4.2;9.4;S;22.03;3.22
26-09-2016;18.4;28.5;11.4;67.7;96.2;31.9;0.0;3.2;9.2;S;26.00;4.09
27-09-2016;19.3;28.6;10.4;54.8;86.5;27.1;0.0;3.5;9.1;SE;26.33;4.21
28-09-2016;21.6;31.2;13.9;58.8;83.5;26.6;0.0;3.1;9.2;SE;25.80;4.41
29-09-2016;23.1;31.6;14.5;46.5;85.9;18.0;0.0;3.2;10.6;S;26.37;4.67
30-09-2016;20.2;30.8;13.0;63.2;89.6;24.7;0.0;4.8;11.6;S;25.80;3.95
01-10-2016;19.4;29.1;13.7;73.3;92.0;40.9;0.0;4.7;10.9;SE;22.87;3.42
02-10-2016;20.4;29.3;13.8;69.9;94.8;39.8;0.0;4.1;9.8;SE;25.53;4.03
03-10-2016;18.5;24.4;15.8;81.5;92.5;62.4;0.4;4.2;11.2;SE;15.20;2.25
04-10-2016;18.6;24.4;15.4;83.8;97.8;60.6;1.2;1.9;6.8;SO;11.86;2.00
05-10-2016;19.6;27.7;14.0;71.6;95.9;38.5;0.0;2.6;7.1;S;20.15;3.36
06-10-2016;19.0;26.2;13.5;65.4;92.2;43.6;0.0;2.9;11.3;O;21.18;3.43
07-10-2016;17.3;26.1;10.2;65.7;89.9;34.2;0.0;1.9;9.8;S;27.60;4.55
08-10-2016;20.9;29.1;13.4;57.7;90.8;28.4;0.0;2.4;6.2;S;27.29;4.75
09-10-2016;23.4;31.4;16.7;49.4;83.8;29.5;0.0;3.2;9.5;S;25.28;4.49
10-10-2016;21.9;32.3;15.0;66.4;90.9;32.8;0.0;4.3;10.3;SE;25.91;4.21
11-10-2016;20.6;31.7;15.8;80.2;97.1;42.5;23.6;2.8;10.1;L;18.70;3.15
12-10-2016;23.1;30.5;16.6;70.9;97.3;43.4;0.0;2.4;8.5;NE;25.38;4.60
13-10-2016;21.4;27.2;19.0;83.1;98.4;58.0;6.4;2.4;9.4;NE;11.62;2.02
14-10-2016;20.2;23.7;18.8;95.9;99.8;84.6;1.2;2.7;6.5;NE;7.90;1.29
15-10-2016;23.7;30.3;19.1;78.2;99.0;50.0;0.2;1.9;6.4;NE;20.27;3.80
16-10-2016;25.3;33.3;19.7;68.8;89.9;38.7;5.0;1.3;9.4;NE;23.95;4.76
17-10-2016;28.1;34.8;22.8;55.2;79.0;30.7;0.0;2.0;7.7;L;27.50;5.54
18-10-2016;26.2;33.6;21.0;65.7;89.3;40.8;0.0;2.2;8.5;L;17.39;3.38
19-10-2016;28.3;35.4;22.5;56.5;80.4;35.2;0.0;1.6;7.4;NE;25.37;5.23
20-10-2016;24.4;34.5;19.4;75.3;95.9;43.7;12.6;2.7;9.4;SE;16.94;3.11
21-10-2016;22.5;28.5;18.7;80.7;93.9;58.5;0.0;3.7;8.9;SE;18.86;3.16
22-10-2016;21.3;29.4;17.3;85.9;98.4;58.2;8.6;3.6;8.6;SE;17.18;2.82
23-10-2016;22.8;30.3;17.5;81.9;96.9;57.8;0.0;3.1;9.5;SE;23.63;4.09
24-10-2016;23.2;31.9;19.0;81.5;98.7;46.8;26.6;2.9;8.2;SE;16.60;2.94
25-10-2016;20.6;23.4;18.3;92.8;99.0;83.9;16.8;3.3;8.8;SE;6.17;0.98
26-10-2016;23.3;31.7;18.7;80.7;97.9;50.4;44.0;2.4;19.9;L;20.26;3.68
27-10-2016;20.6;27.5;15.8;87.8;99.3;64.2;1.2;3.0;9.8;NO;15.24;2.51
28-10-2016;18.6;25.8;12.0;66.9;95.5;27.8;0.0;1.5;8.9;SO;30.61;5.33
29-10-2016;17.8;26.3;11.0;67.3;89.5;37.2;0.0;5.0;11.3;S;30.66;4.30
30-10-2016;21.2;29.3;14.1;73.4;91.9;47.8;0.0;3.6;10.3;L;28.55;4.69
31-10-2016;22.4;31.2;17.7;75.9;97.9;42.9;24.4;2.8;8.9;NE;27.38;4.80
01-11-2016;21.3;27.1;17.8;81.0;97.9;58.4;0.0;1.9;8.8;N;16.92;3.04
02-11-2016;21.7;29.4;18.0;82.1;99.3;53.0;26.4;2.1;9.1;NE;21.39;3.81
03-11-2016;20.5;26.7;17.7;92.2;99.2;65.1;2.8;2.0;5.9;SE;14.35;2.50
04-11-2016;20.7;25.8;17.2;86.8;98.3;64.2;2.6;2.9;6.7;SE;19.82;3.31
05-11-2016;20.8;30.0;15.8;83.4;99.0;48.2;41.0;3.3;13.0;SE;23.44;3.86
06-11-2016;21.0;30.2;16.7;80.1;97.0;47.4;1.0;2.9;8.8;L;23.83;4.02
07-11-2016;22.2;29.5;16.6;73.0;96.4;43.3;0.0;2.3;7.3;L;26.26;4.69
08-11-2016;23.4;30.9;16.9;66.2;92.1;37.3;0.0;2.3;7.0;L;28.70;5.27
09-11-2016;23.3;30.1;17.3;72.3;98.8;45.3;32.0;3.1;9.2;NE;24.27;4.28
10-11-2016;23.4;30.8;16.9;78.2;99.8;47.4;0.2;2.1;6.8;N;26.81;4.96
11-11-2016;24.5;31.7;19.5;73.8;93.2;46.9;1.8;1.8;9.8;N;25.90;4.96
12-11-2016;20.9;27.2;17.4;81.7;94.4;60.3;0.8;4.4;10.9;SE;23.42;3.64
13-11-2016;18.1;19.7;16.3;95.9;98.8;92.5;48.8;4.3;12.2;SE;6.07;0.85
14-11-2016;18.3;22.5;16.0;93.6;97.3;81.0;16.0;4.8;11.2;SE;13.61;1.91
15-11-2016;21.2;27.3;16.6;82.5;97.2;57.3;0.0;2.1;6.7;S;21.04;3.72
16-11-2016;23.7;29.4;18.0;74.7;96.8;49.3;0.2;1.9;7.9;NO;25.25;4.73
17-11-2016;23.5;29.9;19.1;74.9;93.0;51.9;0.0;1.6;9.5;NO;22.90;4.34
18-11-2016;19.9;25.3;12.9;83.9;94.6;66.5;0.0;3.1;11.3;S;22.64;3.66
19-11-2016;16.3;23.5;10.7;70.7;91.8;49.2;0.0;4.6;10.6;SE;30.79;4.22
20-11-2016;19.8;28.7;11.3;60.1;87.1;29.0;0.0;3.1;9.1;SE;31.46;5.16
21-11-2016;22.9;29.6;16.7;64.4;82.5;39.9;0.0;2.1;7.0;NE;27.50;5.04
22-11-2016;21.9;29.5;17.4;83.7;96.7;53.8;16.2;1.4;8.2;N;17.00;3.17
23-11-2016;21.8;27.1;18.7;85.8;95.6;63.7;0.2;1.0;5.3;N;13.18;2.49
24-11-2016;23.8;30.5;18.8;77.7;96.3;52.6;0.0;1.8;5.8;SE;18.98;3.59
25-11-2016;24.4;32.5;19.0;72.2;91.8;44.9;0.0;2.9;9.8;SE;24.51;4.46
26-11-2016;24.4;31.9;20.6;71.7;88.2;51.3;0.0;2.0;8.6;L;19.11;3.62
27-11-2016;24.0;31.5;20.4;76.1;90.8;48.0;13.0;2.0;9.1;L;21.57;4.05
28-11-2016;23.5;30.9;20.3;83.4;96.7;53.0;2.0;1.3;6.1;N;19.75;3.80
29-11-2016;22.8;28.7;17.9;87.6;96.1;65.1;11.8;2.3;10.1;SE;14.92;2.68
29-11-2016;22.8;28.7;17.9;87.6;96.1;65.1;11.8;2.3;10.1;SE;14.92;2.68
01-12-2016;20.8;26.4;15.1;77.9;91.9;61.8;0.0;3.6;8.6;SE;18.88;3.08
02-12-2016;23.3;29.7;18.6;78.4;91.4;55.2;0.0;2.3;7.9;L;20.88;3.81
03-12-2016;21.9;27.6;18.6;90.3;99.9;68.2;7.6;2.7;15.2;NE;12.56;2.17
04-12-2016;21.0;25.3;19.1;95.5;99.9;78.0;15.2;2.2;7.3;NO;11.68;2.02
05-12-2016;22.9;28.5;18.1;79.6;99.8;51.5;0.0;2.2;11.9;NO;25.20;4.59
06-12-2016;24.4;31.3;17.9;67.0;98.3;37.0;0.0;1.2;8.0;O;28.79;5.69
07-12-2016;23.8;32.2;18.5;73.5;97.8;46.9;12.6;1.8;9.4;NO;25.59;4.84
08-12-2016;23.0;30.6;18.1;82.6;99.0;51.2;14.8;2.1;8.5;N;26.39;4.83
09-12-2016;21.9;29.1;18.6;91.2;99.7;66.0;29.4;1.7;6.4;L;18.60;3.39
10-12-2016;22.0;28.1;19.6;75.1;100.0;6.2;36.2;1.9;11.5;N;18.66;3.38
11-12-2016;22.1;26.4;19.7;92.8;98.7;74.2;19.4;2.3;8.5;NO;14.96;2.65
12-12-2016;23.2;27.4;21.0;93.1;99.4;75.7;12.6;2.0;9.4;NO;17.77;3.27
13-12-2016;23.8;30.6;20.1;89.4;98.4;64.2;2.4;1.4;7.6;N;20.93;4.02
14-12-2016;23.1;30.9;19.2;86.7;99.4;52.4;0.0;2.2;8.9;SE;21.39;3.90
15-12-2016;20.1;26.2;16.5;81.4;93.5;63.5;0.0;5.7;11.2;S;24.49;3.51
16-12-2016;20.7;27.2;15.7;76.6;93.5;55.7;0.0;3.1;7.9;L;19.71;3.27
17-12-2016;22.6;30.2;16.0;69.9;91.9;41.8;0.0;2.9;8.9;L;30.33;5.32
18-12-2016;23.5;30.5;19.1;70.1;86.0;46.2;0.0;2.7;8.0;L;26.10;4.71
19-12-2016;21.5;28.7;16.6;79.8;95.7;56.1;4.8;2.6;9.1;L;17.83;3.09
20-12-2016;21.6;28.7;16.6;80.5;98.4;51.0;4.0;2.3;10.7;NE;23.89;4.22
21-12-2016;22.8;28.2;18.1;78.8;95.4;60.3;0.4;2.5;8.5;NO;27.00;4.83
22-12-2016;23.2;31.2;17.2;74.5;98.1;45.6;0.2;2.0;11.0;SE;22.28;4.12
23-12-2016;23.8;32.3;18.8;72.2;93.5;47.0;12.0;2.8;8.2;L;23.99;4.33
